hf_id,hf_name,hf_type,ownership,level,region,zone,woreda,phcu
ctlxdKHgSOW,Sensa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mehal Saint WorHO,Denisa PHCU
zncbXmV40sh,Wojedi Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mehal Saint WorHO,Denisa PHCU
GJeCTNwn1rS,Kotet Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mehal Saint WorHO,Kotet PHCU
GAeLjBdXQzS,Dencha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mehal Saint WorHO,Kotet PHCU
dhdJy1mWMhm,Koteti Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mehal Saint WorHO,Kotet PHCU
uOXm9RhFhrY,Work Mawecha Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mehal Saint WorHO,Work Mawecha PHCU
LjnmwDwZhBB,Atsdas Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mehal Saint WorHO,Work Mawecha PHCU
zHTctUQlYVG,Semagn Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mehal Saint WorHO,Work Mawecha PHCU
Bkv9mp2WIky,Werk Mawcha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mehal Saint WorHO,Work Mawecha PHCU
CsVkAkaSnr5,Mekane-Selam General Hospital,Hospitals,Public,4,Amhara Regional Health Bureau,South Wollo ZHD,Mekane-Selam General Hospital,
PvKoxbFXLmu,Mekdela Primary Hospital,Hospitals,Public,4,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela Primary Hospital,
rJlLkzrCVR0,Bazura Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Bazura PHCU
cpJ6Tz8lSjA,Bazura Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Bazura PHCU
YippN1RsmNJ,Mengash Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Bazura PHCU
VXHhw2yTT7E,Yewotet Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Bazura PHCU
X9Q1OAXicaR,D/Zeyt Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,D/Zeyt PHCU
V2chmCsxnPZ,Amboferes Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,D/Zeyt PHCU
IwhVo6O8Yd6,Chinguwa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,D/Zeyt PHCU
pOn3H5dFgUE,Debre Zeyit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,D/Zeyt PHCU
Yxxv0DQwG08,Doka Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,D/Zeyt PHCU
wWm1c2hQGjA,Jisa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,D/Zeyt PHCU
zdZOb4qPU3P,Eleni Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,
Ikm5Xmr8OQ3,Esmael Abebaw Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,
U2kOJtVWTzF,Geha Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Geha PHCU
AoKTcIUd6qw,Deja Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Geha PHCU
Nhz4FGAiMhL,Geha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Geha PHCU
r12ijehViGd,Tebi Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Geha PHCU
xGWLfWY7NI1,Wogesa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Geha PHCU
stqMW3aTzFx,Gogos Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Gogos PHCU
UfsYMdiIaIJ,Adeguya Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Gogos PHCU
XIUgc4Jx2Ok,Adobya Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Gogos PHCU
fCMH5bCxEd5,Asol Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Gogos PHCU
xAcVpvgoO1s,Gogoes Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Gogos PHCU
vwN19j0hBIf,Kindu Assen Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,
oC6dx9p1MXB,Korab Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Koreb PHCU
ESr364cIyfZ,Adada Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Koreb PHCU
ElogsiPt8vb,Dender Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Koreb PHCU
wrBaH9jDV9x,Gedam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Koreb PHCU
lF2BKeCzogF,Gobedin Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Koreb PHCU
JO1Xly64Nn0,Matameda Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Koreb PHCU
j5nO5nlatXJ,Tork Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Koreb PHCU
Tv8HtPb6s2c,Warkaye Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Koreb PHCU
HftVfiPZHno,Masha Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Masha PHCU
g7dOeieVzKV,Dederie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Masha PHCU
JhuoaQEqprb,Defergie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Masha PHCU
c6IA7toq41f,Genatit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Masha PHCU
Rwvv42orn4V,Gonderoch Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Masha PHCU
Ld7sz4YUymV,Kibtia Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Masha PHCU
Hvtd4MhbdZ9,Meseret Argaw Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,
RscWmEjpB5y,Yekoso Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Yekoso PHCU
fpxLOTdrI9e,Besober Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Yekoso PHCU
WlodqKonMxh,Defer Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Yekoso PHCU
tvKn1Rm1LR8,Yekoso Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Mekdela WorHO,Yekoso PHCU
xQynx9PBlK2,Sayint Primary Hospital,Hospitals,Public,4,Amhara Regional Health Bureau,South Wollo ZHD,Sayint Primary Hospital,
XdHZyhRVESl,Ajibar Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ajibar PHCU
uDhLeAqoZgJ,Ashenga Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ajibar PHCU
mWQ6sHFwd8B,Duat Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ajibar PHCU
RfvYcLIeUQm,Melessanka Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ajibar PHCU
rXelA83UWaQ,Segerat Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ajibar PHCU
iRK3wGIOstO,Shngodefer Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ajibar PHCU
W9pVU6v8t7r,Yegoda Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ajibar PHCU
ZFXGKmE2tc4,Ambaferet Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ambaferet PHCU
d8KYn7Pmcvj,Ambaferit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ambaferet PHCU
ZPoZflhV5vS,Durka Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ambaferet PHCU
rX0fxXHeoeY,Feresiber Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ambaferet PHCU
nU6AGdBY2fz,Gedeba Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ambaferet PHCU
GJJJK4TDoHn,Gulmeda Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ambaferet PHCU
P6PO5YXqx66,Birhanu Awoke Primery Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,
oVNMGyy64lD,Enidote Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Endote PHCU
RQMibEDKVds,Endote Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Endote PHCU
KITXS9Zlcwj,Lebet Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Endote PHCU
rS74obvMcAb,Yedegat Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Endote PHCU
l37ZW7pQmcF,Ewa Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ewa PHCU
gUY6v754Tnk,Defrgie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ewa PHCU
ISJhojMlNTQ,Ewa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ewa PHCU
opTSvNG3S7T,Hurmo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ewa PHCU
NYlaW4oIrVi,Tengobalel Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Ewa PHCU
EPxV0v02uy1,Guameda Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Guameda PHCU
l9q1U0nZMof,Densaaudo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Guameda PHCU
wqmSlToQBsb,Mess Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Guameda PHCU
qDZZNJz04d2,Wegdie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Guameda PHCU
m2PErnJs3AY,Wenzegir Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Guameda PHCU
Y77MLYfVfTv,Yegodo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Guameda PHCU
e7sT2znn2Pr,Yemeka Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Guameda PHCU
umC39zbA8fq,Tedibabe Mariyam Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Tedibabe Mariyam PHCU
W9ZcXcAJEC5,Beja Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Tedibabe Mariyam PHCU
LtRoeCY7er4,Bejachiliga Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Tedibabe Mariyam PHCU
uibYVhDna8v,Debtera Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Tedibabe Mariyam PHCU
JwuYkHCtU4d,Ketachiliga Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Tedibabe Mariyam PHCU
cdMWqxhAoKr,Tedbabe Mariam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Tedibabe Mariyam PHCU
JMisv3l62az,Waro Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Waro PHCU
UI3xHHK0zgW,Dido Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Waro PHCU
OhkRGjje2eL,Eloge Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Waro PHCU
KPipliwxTxq,Shohet Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Waro PHCU
qgOzQy5vWTC,Tie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Waro PHCU
AuicMbp8P3i,Wukir Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Sayint WorHO,Waro PHCU
kkP5A2MRitt,ADISU PRIMARY CLINIC,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,
IJCPLZD8T5k,Berhanu Primry Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,
p20I2fMnm4V,EBRAHIM AHMED LOWER CLINIC,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,
pvZYSGcrozb,EFOYTA MEDIUM CLINIC,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,
f12nFkTYYa4,Haik Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Haik PHCU
Ktm2YxSmOfC,Gobeya Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Haik PHCU
pIYLhIGQoK9,Godiguadit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Haik PHCU
nSppKXyOPDI,Jarie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Haik PHCU
aVLw40dw63o,Ketie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Haik PHCU
OjeesXAqW2u,Kundi Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Haik PHCU
SJrfk1rchdY,Hara Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Hara PHCU
RTS6oFrAOor,Aredibo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Hara PHCU
YnCOCMUNEzP,Gedera Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Hara PHCU
uP9T6Ky5yfm,Hara Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Hara PHCU
tsBter1rK9S,HARA PRIMARY CLINIC,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,
avDad5GPKUI,KANAZEGLELA LOWER CLINIC,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,
DbMT8w3oEh5,Kosero Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Kosero PHCU
C3t3B8X0kB9,Korke Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Kosero PHCU
KhpTqCu7XWi,Kosero Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Kosero PHCU
FoRG3ljSYkr,LOGOHAIK MEDIUM CLINIC,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,
zZmX3cipgKW,RUH PRIMARY CLINIC,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,
jFSqSf9kx6g,Seglen Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Seglen PHCU
vPIgB3zJPZK,Mutibelg Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Seglen PHCU
vLddCgyEMwq,Seglen Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Seglen PHCU
HXQJehy5D7t,Tebisa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Seglen PHCU
PcJWrXHUqd1,Sulula Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Sulula PHCU
SSlET1P3CnX,Bededo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Sulula PHCU
fQW3mbuRrPJ,Hitecha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Sulula PHCU
dChwZ5MGFQA,Woldelulo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Sulula PHCU
R2rcwdXxOB3,Wahello Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Wahello PHCU
YxN6SZeySSa,Mesal Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Wahello PHCU
UYaF5armQoH,Nibo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Wahello PHCU
EEXgrEqYGru,Wahelo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tehulederie WorHO,Wahello PHCU
eWiatiYgwk8,Tenta Primary Hospital,Hospitals,Public,4,Amhara Regional Health Bureau,South Wollo ZHD,Tenta Primary Hospital,
RVg5INXwHWE,Abdu Mohamed Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
NCZCkmq9Wew,Abdu Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
YPLAJ4EdeDz,Ahmed Primary  Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
KcQbcXF1bvT,Ajibar Kologenet Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Ajibar Kologenet PHCU
Ov5u4A1HQqg,Abbamela Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Ajibar Kologenet PHCU
bmt23QaF6wS,Ambamariam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Ajibar Kologenet PHCU
deTIJs9RskK,Kolitamba Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Ajibar Kologenet PHCU
YWD37WucDDV,Songola Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Ajibar Kologenet PHCU
HjMKXLehe0c,Yamed Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Ajibar Kologenet PHCU
f0Hrb1HuyQk,Yemit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Ajibar Kologenet PHCU
RhvKHi9Ua04,Alebachew Ali Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
BolY6X1ZH2P,Alebachew Medium Clinc,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
UIADq2i7wXD,Andualem Medium clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
fpWcntuKF2a,Bila Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Bila PHCU
gjC5MMbdDpQ,Bedadi Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Bila PHCU
UcCxMJE3bhQ,Kestambula Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Bila PHCU
yvj4NrU05Il,Sholaw Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Bila PHCU
sCKET9trKNl,Debek Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Debek PHCU
H35NKchjwzt,Debek Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Debek PHCU
zksz3lLtLqH,Gafa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Debek PHCU
QLfru1YCY3q,Robit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Debek PHCU
TioDlXacxbu,Ye Derek Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Debek PHCU
UJpSreqpWd4,Fito Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Fito PHCU
m3MyUEruXW0,Aba Boru Meda Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Fito PHCU
CyE1ir8SuLP,Asoye Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Fito PHCU
sh5LYZKV27x,Fito Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Fito PHCU
NUI1Lxl2qWK,kurkur Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,kurkur PHCU
PCHJJ3nRSGt,Chihna Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,kurkur PHCU
QugAzwcatHS,Kurikur Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,kurkur PHCU
PfDu9iRaO0o,Zakunat Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,kurkur PHCU
StJm0ECen1K,Mekena Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Mekena PHCU
wKhVDCfj3EZ,Mekena Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Mekena PHCU
NOW7pAZHo7U,Mitgna Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,Mekena PHCU
sEHvwnxYCqL,Meseret Mohamed Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
mgdZCKBk0az,Meseret Primary  Clinc,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
pvhJqV7u6Ms,Mohamed Nur Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
Ne5ik77Mq5u,Muhye Nur Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
kzWqGhordqZ,Mulugeta Deme Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
V7xeOjqg3RV,Mulugeta Primary clinc,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
UPGmnNKjd9R,Seid Primary  Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
WVraihgITVb,Tegegn Mekuriya Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
LwgEheo207N,Tegegne Primary  Clinic,Clinics,Private,5,Amhara Regional Health Bureau,South Wollo ZHD,Tenta WorHO,
